baseline_time,virtual_best_time,grade,chose
24.5225,24.5225,2,baseline
24.5225,24.5225,2,baseline
24.5225,24.5225,2,baseline
12.5856,12.1308,3,invariant
12.5856,12.5856,2,baseline
12.5856,12.5856,2,baseline
12.5856,12.5856,2,baseline
12.5856,12.5856,2,baseline
12.5856,12.5856,2,baseline
11.4722,11.4722,2,baseline
11.4722,11.4722,2,baseline
11.4722,11.4722,2,baseline
11.4722,11.4722,2,baseline
12.6183,12.6183,2,baseline
12.6183,12.6183,2,baseline
12.6183,12.6183,2,baseline
41.7882,20.6141,3,invariant
41.7882,41.7882,2,baseline
9.8121,9.8121,2,baseline
10.4446,10.4446,2,baseline
11.0309,11.0309,2,baseline
11.0309,11.0309,2,baseline
11.0309,11.0309,2,baseline
10.5942,10.4181,3,invariant
10.5942,10.5942,2,baseline
12.2151,10.0917,3,invariant
12.2151,10.7863,3,invariant
11.4011,11.4011,2,baseline
11.4011,11.4011,2,baseline
12.4114,12.4114,2,baseline
12.4114,12.4114,2,baseline
12.4114,12.4114,2,baseline
12.4114,12.4114,2,baseline
13.3427,13.3427,2,baseline
13.3427,13.3427,2,baseline
13.3427,13.3427,2,baseline
13.4232,10.9921,3,invariant
13.4232,12.6897,3,invariant
13.4232,12.8212,3,invariant
13.2836,12.3842,3,invariant
13.2836,12.7204,3,invariant
13.2836,13.2836,2,baseline
14.1662,14.1662,2,baseline
14.1662,14.1662,2,baseline
14.1662,14.1662,2,baseline
14.1662,14.1662,2,baseline
389.1434,16.5392,3,invariant
389.1434,101.2097,3,invariant
16.5708,16.5708,2,baseline
16.5708,16.5708,2,baseline
10.7880,10.5446,3,invariant
30.3242,22.8857,3,invariant
30.3242,27.7146,3,invariant
10.7557,10.1175,3,invariant
10.7557,10.7557,2,baseline
10.7557,10.7557,2,baseline
11.3511,11.1524,3,invariant
11.3511,11.3511,2,baseline
11.3511,11.3511,2,baseline
14.0869,14.0231,3,invariant
14.0869,14.0869,2,baseline
14.0869,14.0869,2,baseline
14.0869,14.0869,2,baseline
14.0869,14.0869,2,baseline
14.0869,14.0869,2,baseline
14.0869,14.0869,2,baseline
14.0869,14.0869,2,baseline
10.6193,10.6193,2,baseline
10.6193,10.6193,2,baseline
20.0295,20.0295,2,baseline
25.8861,25.8861,2,baseline
25.8861,25.8861,2,baseline
25.8861,25.8861,2,baseline
10.8342,9.3154,3,invariant
10.4358,9.8253,3,invariant
10.4358,10.4358,2,baseline
10.4358,10.4358,2,baseline
15.2761,14.9090,3,invariant
13.6452,12.2824,3,invariant
11.9181,11.9181,2,baseline
11.9181,11.0677,3,invariant
11.9181,11.9065,3,invariant
12.4147,12.4147,2,baseline
12.2886,12.2886,2,baseline
11.3391,11.3391,2,baseline
11.3391,11.3391,2,baseline
18.7802,17.7208,3,invariant
18.7802,18.7802,2,baseline
349.2819,39.3344,3,invariant
349.2819,94.1098,3,invariant
11.7906,11.7906,2,baseline
11.7906,11.7906,2,baseline
11.7906,11.7906,2,baseline
11.7906,11.7906,2,baseline
11.7906,9.8602,3,invariant
12.1278,11.7083,3,invariant
11.0290,11.0290,2,baseline
11.0290,11.0290,2,baseline
11.0290,11.0290,2,baseline
29.6961,29.6961,2,baseline
29.6961,29.6961,2,baseline
29.6961,29.6961,2,baseline
29.6961,29.6961,2,baseline
11.4005,11.4005,2,baseline
13.9981,13.9981,2,baseline
13.9981,13.9981,2,baseline
13.9981,13.9981,2,baseline
21.3280,12.1077,3,invariant
21.3280,12.2606,3,invariant
21.3280,12.7267,3,invariant
21.3280,21.3280,2,baseline
12.5930,11.2707,3,invariant
12.5930,11.5129,3,invariant
24.0944,22.2263,3,invariant
24.0944,18.5680,3,invariant
24.0944,24.0944,2,baseline
13.9625,11.0753,3,invariant
14.5746,14.5746,2,baseline
14.5746,14.5746,2,baseline
14.3910,14.2393,3,invariant
14.3910,14.3910,2,baseline
14.3910,14.3910,2,baseline
21.9873,12.5047,3,invariant
21.9873,17.3656,3,invariant
12.0048,10.3971,3,invariant
12.0048,10.8918,3,invariant
12.1055,10.6569,3,invariant
20.5296,14.4024,3,invariant
20.5296,14.6545,3,invariant
20.5296,15.8822,3,invariant
20.5296,16.6902,3,invariant
13.9507,12.3087,3,invariant
13.9507,12.7150,3,invariant
13.9507,13.2932,3,invariant
12.4365,10.6734,3,invariant
12.4365,11.1231,3,invariant
13.0273,11.5899,3,invariant
37.9660,18.9043,3,invariant
37.9660,19.8279,3,invariant
37.9660,21.6212,3,invariant
11.6364,11.6364,2,baseline
16.4517,12.8084,3,invariant
16.4517,16.4517,2,baseline
16.4517,12.6561,3,invariant
16.4517,15.5302,3,invariant
16.4517,15.8147,3,invariant
18.4635,14.9562,3,invariant
18.4635,15.8717,3,invariant
18.4635,18.4606,3,invariant
12.4761,9.3554,3,invariant
55.0270,18.3198,3,invariant
55.0270,18.6591,3,invariant
55.0270,19.2865,3,invariant
55.0270,19.4833,3,invariant
12.2656,9.3115,3,invariant
13.5444,12.8914,3,invariant
13.5444,13.2905,3,invariant
13.5444,13.5444,2,baseline
17.6532,11.5340,3,invariant
17.6532,14.0618,3,invariant
17.6532,15.5873,3,invariant
11.7598,11.7598,2,baseline
112.2966,87.8494,3,invariant
112.2966,102.5535,3,invariant
112.2966,103.7982,3,invariant
112.2966,112.2966,2,baseline
50.6390,25.8191,3,invariant
50.6390,50.6390,2,baseline
50.6390,50.6390,2,baseline
17.1765,15.6158,3,invariant
17.1765,17.1765,2,baseline
17.1765,17.1765,2,baseline
17.1765,11.5536,3,invariant
22.0638,14.5270,3,invariant
22.0638,15.3410,3,invariant
22.0638,15.5869,3,invariant
22.0638,17.0785,3,invariant
12.2460,12.2460,2,baseline
19.0217,19.0217,2,baseline
19.0217,15.9327,3,invariant
19.0217,14.4858,3,invariant
19.0217,14.5507,3,invariant
19.0217,16.4275,3,invariant
19.0217,19.0217,2,baseline
19.0217,15.9001,3,invariant
43.8548,17.3521,3,invariant
43.8548,17.5526,3,invariant
43.8548,17.6639,3,invariant
15.3377,12.3935,3,invariant
10.8349,9.9816,3,invariant
10.4429,10.4429,2,baseline
10.4429,10.4429,2,baseline
10.4429,10.4429,2,baseline
12.2702,11.0288,3,invariant
12.2702,11.6114,3,invariant
11.4172,11.4172,2,baseline
18.1771,15.0081,3,invariant
18.1771,15.5344,3,invariant
13.6320,13.2579,3,invariant
11.7804,11.6703,3,invariant
15.1311,12.8971,3,invariant
15.1311,13.6837,3,invariant
33.0785,14.9820,3,invariant
33.0785,16.6753,3,invariant
33.0785,16.8685,3,invariant
33.0785,33.0785,2,baseline
16.9749,16.9749,2,baseline
12.8339,11.2928,3,invariant
12.8339,11.5869,3,invariant
12.8339,11.7837,3,invariant
41.9585,41.6306,3,invariant
41.9585,33.9517,3,invariant
15.6488,15.6488,2,baseline
15.6488,15.6488,2,baseline
11.4843,10.8914,3,invariant
11.4843,11.1260,3,invariant
11.4843,11.4843,2,baseline
12.5613,11.6899,3,invariant
12.5613,11.8620,3,invariant
12.5613,12.4404,3,invariant
36.0515,18.3496,3,invariant
36.0515,36.0515,2,baseline
36.0515,26.2836,3,invariant
36.0515,28.6743,3,invariant
36.0515,26.9278,3,invariant
36.0515,36.0515,2,baseline
36.0515,21.5115,3,invariant
36.0515,27.6571,3,invariant
17.2914,13.1707,3,invariant
17.2914,13.6648,3,invariant
17.2914,14.7107,3,invariant
17.2914,12.8509,3,invariant
17.2914,14.6265,3,invariant
12.0314,8.9120,3,invariant
14.9114,13.6261,3,invariant
14.9114,14.9024,3,invariant
13.5143,12.8096,3,invariant
13.5143,13.4262,3,invariant
13.5143,13.5036,3,invariant
13.5143,13.5143,2,baseline
14.1946,13.1513,3,invariant
14.1946,14.1946,2,baseline
11.2796,9.5103,3,invariant
14.1326,11.9926,3,invariant
12.7367,10.0705,3,invariant
14.1477,12.8632,3,invariant
14.1477,14.1477,2,baseline
12.3559,11.1779,3,invariant
12.3559,11.3882,3,invariant
12.3559,11.6037,3,invariant
13.4027,11.4524,3,invariant
13.4027,12.2554,3,invariant
12.4287,10.1641,3,invariant
12.1869,10.4123,3,invariant
12.1869,11.0038,3,invariant
14.8808,11.7035,3,invariant
23.9223,18.0381,3,invariant
23.9223,18.6816,3,invariant
23.9223,19.9712,3,invariant
23.9223,21.0837,3,invariant
23.9223,16.5748,3,invariant
23.9223,17.1307,3,invariant
23.9223,16.5569,3,invariant
23.9223,17.3225,3,invariant
11.1211,11.1211,2,baseline
12.8494,11.3853,3,invariant
17.5411,14.0892,3,invariant
17.5411,16.3188,3,invariant
12.9407,11.1081,3,invariant
11.1907,10.7139,3,invariant
11.1907,9.6174,3,invariant
13.6065,12.0677,3,invariant
29.4095,29.4095,2,baseline
29.4095,29.4095,2,baseline
29.4095,29.4095,2,baseline
29.4095,29.4095,2,baseline
11.2992,11.2992,2,baseline
11.2992,9.3135,3,invariant
16.8733,16.8733,2,baseline
16.8733,16.8733,2,baseline
20.1874,13.3069,3,invariant
20.1874,14.6648,3,invariant
20.1874,19.6934,3,invariant
85.7981,85.7981,2,baseline
85.7981,85.7981,2,baseline
10.8370,9.3217,3,invariant
13.7336,11.3379,3,invariant
13.7336,13.4483,3,invariant
12.7054,10.8733,3,invariant
12.7054,11.0726,3,invariant
12.7054,11.2191,3,invariant
342.1041,17.2081,3,invariant
342.1041,26.8253,3,invariant
342.1041,27.1168,3,invariant
12.5305,11.5066,3,invariant
12.5305,12.5305,2,baseline
11.9723,11.9723,2,baseline
11.9723,11.9723,2,baseline
11.9723,11.9723,2,baseline
11.9723,11.9723,2,baseline
11.1799,11.0319,3,invariant
11.1682,11.1682,2,baseline
11.1682,11.1682,2,baseline
383.9498,15.1632,3,invariant
383.9498,23.7469,3,invariant
383.9498,25.7963,3,invariant
383.9498,80.1931,3,invariant
14.3626,14.1759,3,invariant
14.3626,14.2398,3,invariant
14.3626,14.3626,2,baseline
30.8311,21.7343,3,invariant
30.8311,22.5244,3,invariant
30.8311,23.3633,3,invariant
154.1872,154.1872,1,baseline
154.1872,154.1872,1,baseline
154.1872,154.1872,2,baseline
11.6924,11.6924,2,baseline
11.6924,11.6924,2,baseline
11.6924,11.6924,2,baseline
10.7005,10.7005,2,baseline
10.7005,10.7005,2,baseline
10.7005,10.7005,2,baseline
97.7257,16.6460,3,invariant
97.7257,19.3577,3,invariant
97.7257,19.9992,3,invariant
97.7257,24.1136,3,invariant
14.9968,13.8528,3,invariant
12.2919,12.2919,2,baseline
10.6353,10.6353,2,baseline
17.5450,17.5450,2,baseline
17.5450,16.2392,3,invariant
17.5450,17.5450,2,baseline
12.4907,12.4907,2,baseline
12.4907,12.4907,2,baseline
12.4907,12.4907,2,baseline
12.4907,12.4907,2,baseline
11.2997,10.8022,3,invariant
39.5091,27.4752,3,invariant
39.5091,24.0819,3,invariant
39.5091,26.7719,3,invariant
12.2868,12.2868,2,baseline
12.2868,12.2868,2,baseline
12.2868,12.2868,2,baseline
18.0868,18.0868,2,baseline
18.0868,18.0868,2,baseline
18.0868,18.0868,2,baseline
23.1815,23.1815,2,baseline
23.1815,23.1815,2,baseline
23.1815,23.1815,2,baseline
23.1815,23.1815,2,baseline
12.2854,12.2854,2,baseline
12.2854,12.2854,2,baseline
10.5530,10.5530,2,baseline
10.5530,10.5530,2,baseline
12.6084,10.4882,3,invariant
12.1931,9.9784,3,invariant
11.3426,10.9231,3,invariant
111.5715,16.2158,3,invariant
111.5715,16.6879,3,invariant
111.5715,17.9745,3,invariant
111.5715,111.5715,2,baseline
111.5715,111.5715,2,baseline
111.5715,111.5715,1,baseline
111.5715,111.5715,1,baseline
111.5715,111.5715,1,baseline
111.5715,111.5715,1,baseline
24.1108,24.1108,2,baseline
24.1108,24.1108,2,baseline
24.1108,24.1108,2,baseline
24.1108,17.7455,3,invariant
24.1108,18.0159,3,invariant
24.1108,24.1108,2,baseline
11.4649,11.4649,2,baseline
11.4649,11.4649,2,baseline
87.7507,67.2138,3,invariant
87.7507,86.3123,3,invariant
87.7507,87.7507,2,baseline
87.7507,87.7507,2,baseline
10.8731,10.8731,2,baseline
10.8731,10.8731,2,baseline
30.2734,12.2876,3,invariant
30.2734,30.2734,2,baseline
30.2734,30.2734,2,baseline
30.2734,30.2734,2,baseline
10.7539,10.5604,3,invariant
10.7539,10.7539,2,baseline
306.2410,14.5097,3,invariant
10.8945,10.7970,3,invariant
13.4963,13.4963,2,baseline
13.4963,13.4963,2,baseline
12.6917,12.6917,2,baseline
12.6917,12.6917,2,baseline
11.8510,11.8510,2,baseline
11.8510,11.8510,2,baseline
12.6416,12.6416,2,baseline
11.7988,11.7988,2,baseline
11.7988,11.7988,2,baseline
11.7988,11.7988,2,baseline
11.9199,11.8855,3,invariant
11.9199,11.9199,2,baseline
11.9199,11.9199,2,baseline
11.5070,11.5070,2,baseline
11.5070,11.5070,2,baseline
12.5248,12.5248,2,baseline
12.5248,12.5248,2,baseline
12.5248,12.5248,2,baseline
12.5248,12.5248,2,baseline
134.3924,134.3924,2,baseline
134.3924,134.3924,2,baseline
134.3924,134.3924,1,baseline
20.1150,18.0744,3,invariant
20.1150,20.1150,2,baseline
20.1150,20.1150,2,baseline
20.1150,17.8770,3,invariant
20.1150,14.6125,3,invariant
20.1150,16.4313,3,invariant
20.1150,18.6843,3,invariant
20.1150,19.1195,3,invariant
20.1150,16.4305,3,invariant
20.1150,20.1150,2,baseline
20.1150,18.7327,3,invariant
20.1150,17.1981,3,invariant
20.1150,19.6844,3,invariant
11.9740,11.4355,3,invariant
11.9740,11.9740,2,baseline
12.8085,12.8085,2,baseline
12.1352,12.1352,2,baseline
12.2163,11.6699,3,invariant
124.3938,14.7424,3,invariant
124.3938,19.3741,3,invariant
12.4071,12.4071,2,baseline
12.4071,12.4071,2,baseline
12.4071,12.4071,2,baseline
12.4071,12.4071,2,baseline
12.4071,12.4071,2,baseline
10.2069,10.1012,3,invariant
11.2456,11.2456,2,baseline
11.3323,11.3323,2,baseline
12.8096,12.8096,2,baseline
12.8096,12.8096,2,baseline
13.2453,13.2453,2,baseline
13.2453,11.0146,3,invariant
12.5357,12.4970,3,invariant
12.5357,12.5357,2,baseline
12.5357,12.3885,3,invariant
12.5357,12.5357,2,baseline
12.5357,12.5357,2,baseline
12.5357,12.5357,2,baseline
12.5357,12.5357,2,baseline
13.4253,13.4253,2,baseline
13.4253,13.4253,1,baseline
16.1468,16.1468,2,baseline
16.1468,16.1468,2,baseline
16.1468,16.1468,2,baseline
16.1468,16.1468,2,baseline
16.1468,16.1468,2,baseline
16.1468,16.1468,2,baseline
16.1468,15.5837,3,invariant
16.1468,16.0735,3,invariant
16.1468,16.1468,2,baseline
16.1468,16.0718,3,invariant
17.2054,16.1879,3,invariant
17.2054,17.0038,3,invariant
17.2054,17.2054,2,baseline
13.0450,13.0450,2,baseline
16.3832,13.6267,3,invariant
12.0380,12.0380,2,baseline
12.0380,12.0380,1,baseline
11.5451,11.5451,2,baseline
11.5451,11.5451,2,baseline
14.8209,13.7702,3,invariant
14.8209,14.6088,3,invariant
14.8209,14.8209,2,baseline
14.8209,14.8209,2,baseline
14.8209,14.5399,3,invariant
14.8209,14.6853,3,invariant
14.8209,14.8209,2,baseline
31.7317,31.7317,2,baseline
31.7317,31.7317,2,baseline
31.7317,31.7317,2,baseline
14.1946,13.5806,3,invariant
15.3503,11.7604,3,invariant
15.3503,12.1037,3,invariant
32.9148,32.9148,1,baseline
32.9148,32.9148,1,baseline
32.9148,32.9148,1,baseline
32.9148,32.9148,1,baseline
32.9148,20.5335,3,invariant
32.9148,23.0399,3,invariant
32.9148,23.1648,3,invariant
235.8957,235.8957,1,baseline
235.8957,235.8957,1,baseline
28.9491,27.4099,3,invariant
26.3495,15.3491,3,invariant
11.4295,11.1817,3,invariant
15.0513,14.2920,3,invariant
15.0513,15.0513,2,baseline
11.2821,11.2821,2,baseline
13.6561,13.6561,2,baseline
159.5689,37.0171,3,invariant
159.5689,134.4824,3,invariant
14.6811,13.8226,3,invariant
14.6811,14.3972,3,invariant
14.6811,14.6811,2,baseline
14.6811,13.1387,3,invariant
14.6811,13.7739,3,invariant
14.6811,14.6459,3,invariant
12.9434,12.2453,3,invariant
12.9434,12.5412,3,invariant
12.9434,12.9434,2,baseline
12.9434,12.9434,2,baseline
432.6910,284.1593,3,invariant
432.6910,352.9180,3,invariant
432.6910,430.6420,3,invariant
20.6328,13.5729,3,invariant
20.6328,15.6285,3,invariant
11.1613,11.1613,2,baseline
11.1613,11.1613,2,baseline
11.1613,11.1613,2,baseline
10.9827,10.9827,2,baseline
10.9827,10.9827,2,baseline
10.9827,10.9827,2,baseline
10.9827,10.9827,2,baseline
11.1019,11.1019,2,baseline
11.1019,11.1019,2,baseline
57.4645,57.4645,2,baseline
57.4645,57.4645,2,baseline
57.4645,57.4645,2,baseline
57.4645,57.4645,1,baseline
57.4645,57.4645,2,baseline
57.4645,57.4645,2,baseline
57.4645,57.4645,2,baseline
57.4645,57.4645,2,baseline
16.9600,16.9600,2,baseline
16.9600,16.9600,2,baseline
16.9600,16.9600,2,baseline
16.9600,16.9600,2,baseline
10.9286,10.9286,2,baseline
11.4297,11.4297,2,baseline
27.3558,14.0864,3,invariant
27.3558,16.9276,3,invariant
27.3558,27.3558,1,baseline
27.3558,27.3558,2,baseline
27.3558,27.3558,2,baseline
27.3558,27.3558,2,baseline
27.3558,17.6955,3,invariant
27.3558,21.4547,3,invariant
27.3558,22.4725,3,invariant
27.3558,27.3558,2,baseline
27.3558,27.1055,3,invariant
27.3558,20.6949,3,invariant
27.3558,21.5212,3,invariant
27.3558,23.2591,3,invariant
18.2913,18.2083,3,invariant
18.2913,18.2913,2,baseline
15.0013,12.7487,3,invariant
15.0013,14.1882,3,invariant
11.7396,11.7396,2,baseline
11.7396,11.7396,2,baseline
11.7396,11.7396,2,baseline
15.4964,15.4964,2,baseline
15.4964,15.4964,2,baseline
15.4964,15.4964,2,baseline
11.8031,10.5156,3,invariant
11.8031,11.2855,3,invariant
11.8031,11.8031,2,baseline
11.8415,11.1014,3,invariant
11.8415,11.8415,2,baseline
28.6060,13.5390,3,invariant
28.6060,17.0317,3,invariant
28.6060,28.6060,2,baseline
19.7604,15.3935,3,invariant
22.2923,22.2923,2,baseline
22.2923,22.2923,2,baseline
12.2662,10.2976,3,invariant
12.2662,12.2662,2,baseline
40.9611,40.9611,2,baseline
40.9611,40.9611,2,baseline
40.9611,23.7382,3,invariant
40.9611,25.5881,3,invariant
40.9611,31.7325,3,invariant
40.9611,33.1340,3,invariant
11.4449,11.4449,2,baseline
12.3013,10.4086,3,invariant
11.9595,11.4769,3,invariant
11.9595,11.9595,2,baseline
11.8763,9.1896,3,invariant
12.0660,10.8696,3,invariant
12.0660,12.0660,2,baseline
11.3536,11.3536,2,baseline
13.0479,13.0479,2,baseline
13.0479,13.0479,2,baseline
28.4836,17.6340,3,invariant
28.4836,18.7438,3,invariant
13.1067,12.6519,3,invariant
10.7135,9.7339,3,invariant
338.3405,25.0483,3,invariant
338.3405,25.3779,3,invariant
338.3405,222.2392,3,invariant
57.5645,57.5645,1,baseline
57.5645,57.5645,1,baseline
57.5645,57.5645,1,baseline
57.5645,57.5645,1,baseline
12.2880,12.2880,2,baseline
12.2880,12.2880,2,baseline
12.2880,12.2880,2,baseline
12.4912,12.4912,2,baseline
12.4912,12.4912,2,baseline
106.1076,68.8984,3,invariant
81.3600,21.3172,3,invariant
81.3600,81.3600,1,baseline
81.3600,81.3600,1,baseline
28.5932,28.5932,2,baseline
12.8944,11.8420,3,invariant
14.7252,14.7252,2,baseline
14.7252,14.7252,2,baseline
14.7252,14.7252,2,baseline
12.8024,12.8024,2,baseline
12.8024,12.8024,2,baseline
12.8024,12.8024,2,baseline
45.2233,45.2233,2,baseline
45.2233,45.2233,2,baseline
19.9703,17.0271,3,invariant
37.4740,29.3087,3,invariant
37.4740,35.9539,3,invariant
37.4740,37.4740,2,baseline
37.4740,37.4740,2,baseline
12.1101,11.8697,3,invariant
12.1101,12.1101,2,baseline
11.1164,9.9014,3,invariant
11.8869,9.8512,3,invariant
11.9672,9.8251,3,invariant
15.8942,15.2510,3,invariant
15.8942,15.8942,2,baseline
12.4387,12.4387,2,baseline
12.4387,12.4387,2,baseline
16.5181,13.6739,3,invariant
16.5181,15.9048,3,invariant
16.5181,16.5181,2,baseline
16.5181,16.5181,2,baseline
16.5181,16.5181,2,baseline
12.2756,10.5747,3,invariant
59.8825,25.4979,3,invariant
59.8825,34.9739,3,invariant
59.8825,59.8825,2,baseline
16.5466,13.8951,3,invariant
21.5503,15.5326,3,invariant
11.6699,11.4635,3,invariant
12.3980,12.3980,2,baseline
14.0828,12.6017,3,invariant
14.0828,13.6285,3,invariant
14.0828,14.0828,2,baseline
12.7365,12.2925,3,invariant
13.5619,10.0742,3,invariant
14.5927,11.6919,3,invariant
26.3021,15.5193,3,invariant
26.3021,15.5397,3,invariant
26.3021,19.5557,3,invariant
12.3634,12.0109,3,invariant
14.3281,14.3281,2,baseline
94.7527,94.7527,2,baseline
94.7527,94.7527,2,baseline
94.7527,94.7527,2,baseline
94.7527,94.7527,2,baseline
18.2715,14.9990,3,invariant
17.6997,17.6313,3,invariant
17.6997,17.6997,2,baseline
17.6997,17.6997,2,baseline
17.6997,16.8230,3,invariant
17.6997,17.6997,2,baseline
16.1402,14.5615,3,invariant
16.1402,16.1402,2,baseline
12.1252,11.7282,3,invariant
20.3203,12.6674,3,invariant
89.3600,89.3600,2,baseline
89.3600,89.3600,2,baseline
13.8693,11.4478,3,invariant
13.8693,13.8693,2,baseline
13.8693,13.8693,2,baseline
13.8693,13.8693,2,baseline
26.2047,12.6806,3,invariant
26.2047,13.8340,3,invariant
26.2047,26.2047,2,baseline
11.9677,11.9677,2,baseline
19.4652,15.2960,3,invariant
19.4652,15.3116,3,invariant
19.4652,17.4378,3,invariant
19.4652,19.4652,2,baseline
25.2297,13.0491,3,invariant
25.2297,14.2425,3,invariant
12.0312,12.0312,2,baseline
97.1746,27.8858,3,invariant
97.1746,30.3867,3,invariant
97.1746,35.1116,3,invariant
15.3206,10.9847,3,invariant
12.6685,10.4147,3,invariant
12.6685,12.6685,2,baseline
12.6685,12.6685,2,baseline
11.7368,8.6997,3,invariant
11.6932,11.6932,2,baseline
12.0343,10.9561,3,invariant
12.0343,12.0343,2,baseline
11.7737,11.7737,2,baseline
12.7021,11.5296,3,invariant
13.1316,12.4037,3,invariant
14.0200,9.4039,3,invariant
33.3340,33.3340,2,baseline
33.3340,33.3340,2,baseline
33.3340,33.3340,2,baseline
17.3155,14.2220,3,invariant
17.3155,15.3793,3,invariant
11.9341,10.5159,3,invariant
22.3700,14.5581,3,invariant
22.3700,15.1221,3,invariant
22.3700,22.3700,2,baseline
22.3700,22.3700,2,baseline
22.3700,22.3700,2,baseline
22.3700,22.3700,2,baseline
13.2913,13.2913,2,baseline
13.2913,13.2913,2,baseline
14.4286,13.5969,3,invariant
14.4286,14.4286,2,baseline
14.4286,14.4286,2,baseline
21.9990,21.9990,2,baseline
21.9990,21.9990,2,baseline
18.7002,16.6770,3,invariant
18.7002,16.8511,3,invariant
18.7002,18.6842,3,invariant
14.5572,11.2797,3,invariant
14.5572,13.2796,3,invariant
18.1690,16.0694,3,invariant
18.1690,17.7702,3,invariant
14.2378,13.6674,3,invariant
14.2378,14.0478,3,invariant
14.2378,14.2378,2,baseline
14.3621,12.4168,3,invariant
12.8005,11.6698,3,invariant
12.8005,12.8005,2,baseline
14.1022,12.2353,3,invariant
14.1022,12.7120,3,invariant
42.4899,42.4899,1,baseline
42.4899,42.4899,1,baseline
42.4899,42.4899,1,baseline
18.0022,18.0022,2,baseline
18.0022,18.0022,2,baseline
18.0022,18.0022,2,baseline
18.3030,13.6026,3,invariant
18.3030,13.6669,3,invariant
18.3030,16.9944,3,invariant
18.6185,12.7400,3,invariant
18.6185,14.3398,3,invariant
18.6185,14.4910,3,invariant
11.6970,11.6970,2,baseline
11.6970,11.6970,2,baseline
11.6970,11.6970,2,baseline
11.6970,11.6970,2,baseline
13.6109,13.6109,2,baseline
13.6109,13.6109,2,baseline
13.6109,13.6109,2,baseline
18.2804,14.0825,3,invariant
17.4162,14.1291,3,invariant
17.4162,17.4162,2,baseline
17.4162,17.4162,2,baseline
13.4510,9.8964,3,invariant
13.6375,12.5953,3,invariant
13.6375,13.6375,2,baseline
14.3403,14.3403,2,baseline
14.3403,14.3403,2,baseline
14.3403,14.3403,2,baseline
14.3403,14.3403,2,baseline
17.4010,17.4010,2,baseline
17.4010,17.4010,2,baseline
17.4010,17.4010,2,baseline
17.4010,17.4010,2,baseline
12.1634,12.1634,2,baseline
11.1253,11.1253,2,baseline
12.2868,12.2868,2,baseline
12.2868,12.2868,2,baseline
12.2868,12.2868,2,baseline
198.4467,198.4467,1,baseline
198.4467,198.4467,1,baseline
198.4467,198.4467,1,baseline
198.4467,198.4467,1,baseline
198.4467,198.4467,2,baseline
20.7052,14.0966,3,invariant
20.7052,18.5683,3,invariant
20.7052,19.8790,3,invariant
25.6637,20.8554,3,invariant
21.6454,17.6102,3,invariant
21.6454,20.9659,3,invariant
21.6454,21.6454,2,baseline
21.6454,21.6454,2,baseline
21.6454,21.6454,2,baseline
383.2456,383.2456,1,baseline
12.1202,12.1202,2,baseline
13.4400,13.4400,2,baseline
13.4400,13.4400,2,baseline
10.7731,10.7731,2,baseline
125.1087,12.8435,3,invariant
13.9368,13.9368,2,baseline
13.9368,13.9368,2,baseline
13.9368,13.9368,2,baseline
13.2551,13.2551,2,baseline
13.2551,13.2551,2,baseline
13.2551,13.2551,2,baseline
11.5595,11.5595,2,baseline
11.5595,11.5595,2,baseline
12.1152,12.1152,2,baseline
12.1152,12.1152,2,baseline
12.1152,12.1152,2,baseline
11.9240,11.5479,3,invariant
11.9240,11.9240,2,baseline
12.0936,12.0936,2,baseline
12.0936,12.0936,2,baseline
12.0936,12.0936,2,baseline
11.2436,11.2436,2,baseline
11.2436,11.2436,2,baseline
12.8063,12.8063,2,baseline
12.8063,12.8063,2,baseline
12.8063,12.8063,2,baseline
32.0162,32.0162,2,baseline
18.2704,16.0872,3,invariant
18.2704,15.8234,3,invariant
18.2704,18.2704,2,baseline
18.2704,18.2704,2,baseline
18.2704,18.2704,2,baseline
11.9162,11.9162,2,baseline
11.9162,11.9162,2,baseline
10.7279,10.7279,2,baseline
10.2931,10.2931,2,baseline
10.2931,10.2931,2,baseline
10.2931,10.2931,2,baseline
11.3092,11.3092,2,baseline
11.3092,11.3092,2,baseline
13.0120,11.3359,3,invariant
12.4334,10.5288,3,invariant
12.5356,12.5356,2,baseline
13.5340,12.5254,3,invariant
50.1467,24.1177,3,invariant
50.1467,28.5394,3,invariant
50.1467,29.2031,3,invariant
17.6027,13.7386,3,invariant
17.6027,15.8703,3,invariant
12.2438,12.2438,2,baseline
12.2438,12.2438,2,baseline
13.4433,13.4433,2,baseline
13.4433,13.4433,2,baseline
20.5331,20.5331,2,baseline
13.6737,13.6737,2,baseline
13.6737,13.6737,2,baseline
13.6737,13.6737,2,baseline
13.6737,13.6737,2,baseline
10.6070,10.6070,2,baseline
94.1462,19.5736,3,invariant
94.1462,22.0997,3,invariant
94.1462,94.1462,2,baseline
12.2606,12.2606,2,baseline
12.2606,12.2606,2,baseline
12.2606,12.2606,2,baseline
12.2606,12.2606,2,baseline
11.6535,11.6535,2,baseline
12.8344,12.8344,2,baseline
11.2628,10.2545,3,invariant
11.2628,11.2628,2,baseline
41.4900,16.8505,3,invariant
41.4900,18.0771,3,invariant
12.4961,12.4961,2,baseline
12.4961,11.6011,3,invariant
13.3955,13.3955,2,baseline
11.5292,11.5292,2,baseline
11.5292,11.5292,2,baseline
11.5292,11.5292,2,baseline
12.5859,11.1083,3,invariant
